subj_idx,ss_presented,inhibited,ssd,rt
4,1,1,120,-999
4,1,1,168,-999
4,1,1,72,-999
4,0,-999,-999,244
4,1,0,216,252
4,0,-999,-999,348
4,0,-999,-999,256
4,0,-999,-999,272
4,1,0,216,208
4,0,-999,-999,184
4,1,0,68,-999
4,0,-999,-999,288
4,0,-999,-999,232
4,1,1,116,-999
4,1,0,168,200
4,1,1,68,-999
4,0,-999,-999,268
4,1,0,216,236
4,1,0,116,-999
4,1,0,216,236
4,1,0,168,252
4,1,1,72,-999
4,0,-999,-999,-999
4,0,-999,-999,-999
4,0,-999,-999,-999
4,1,1,172,-999
4,0,-999,-999,284
4,0,-999,-999,424
4,1,0,116,188
4,0,-999,-999,216
4,0,-999,-999,236
4,1,1,68,-999
4,0,-999,-999,264
4,0,-999,-999,308
4,1,0,216,272
4,1,1,116,-999
4,0,-999,-999,280
4,0,-999,-999,164
4,0,-999,-999,-999
4,0,-999,-999,388
4,1,0,172,272
4,0,-999,-999,-999
4,0,-999,-999,276
4,0,-999,-999,412
4,0,-999,-999,212
4,1,1,68,-999
4,0,-999,-999,288
4,0,-999,-999,308
4,0,-999,-999,240
4,0,-999,-999,352
4,0,-999,-999,192
4,0,-999,-999,284
4,0,-999,-999,224
4,0,-999,-999,396
4,0,-999,-999,280
4,1,1,116,-999
4,1,0,216,248
4,0,-999,-999,272
4,0,-999,-999,-999
4,0,-999,-999,416
4,1,1,72,-999
4,1,0,216,204
4,0,-999,-999,256
4,1,0,168,244
4,0,-999,-999,248
4,0,-999,-999,264
4,0,-999,-999,256
4,1,1,68,-999
4,0,-999,-999,224
4,1,0,116,192
4,1,1,168,-999
4,0,-999,-999,176
4,0,-999,-999,268
4,0,-999,-999,260
4,1,1,216,-999
4,0,-999,-999,176
4,0,-999,-999,188
4,1,1,68,-999
4,1,1,168,-999
4,1,0,168,212
4,0,-999,-999,296
4,1,1,68,-999
4,0,-999,-999,244
4,0,-999,-999,256
4,0,-999,-999,232
4,0,-999,-999,-999
4,1,1,116,-999
4,0,-999,-999,-999
4,1,1,116,-999
4,0,-999,-999,236
4,1,0,216,252
4,1,1,116,-999
4,1,0,216,332
4,1,1,168,-999
4,0,-999,-999,252
4,0,-999,-999,-999
4,0,-999,-999,276
4,1,1,68,-999
4,0,-999,-999,280
4,1,1,168,-999
4,1,0,216,232
4,1,0,216,276
4,0,-999,-999,204
4,0,-999,-999,252
4,0,-999,-999,304
4,0,-999,-999,308
4,1,1,68,-999
4,0,-999,-999,-999
4,1,1,72,-999
4,1,1,168,-999
4,1,0,168,232
4,1,0,116,172
4,0,-999,-999,196
4,0,-999,-999,-999
4,0,-999,-999,308
4,1,1,216,-999
4,1,0,216,200
4,0,-999,-999,216
4,1,1,116,-999
4,1,0,172,220
4,0,-999,-999,188
4,0,-999,-999,540
4,0,-999,-999,196
4,1,1,168,-999
4,0,-999,-999,296
4,1,1,68,-999
4,1,0,116,220
4,0,-999,-999,404
4,0,-999,-999,-999
4,0,-999,-999,192
4,0,-999,-999,248
4,0,-999,-999,320
4,0,-999,-999,192
4,0,-999,-999,-999
4,0,-999,-999,308
4,1,0,168,196
4,0,-999,-999,176
4,0,-999,-999,244
4,0,-999,-999,304
4,0,-999,-999,-999
4,1,1,168,-999
4,0,-999,-999,168
4,0,-999,-999,204
4,0,-999,-999,368
4,1,0,216,264
4,1,0,68,168
4,1,1,72,-999
4,0,-999,-999,296
4,0,-999,-999,288
4,1,1,116,-999
4,1,1,116,-999
4,0,-999,-999,-999
4,0,-999,-999,300
4,1,1,120,-999
4,1,0,220,228
4,1,1,72,-999
4,1,0,116,192
4,0,-999,-999,304
4,0,-999,-999,164
4,1,1,68,-999
4,0,-999,-999,324
4,1,0,168,200
4,0,-999,-999,176
4,0,-999,-999,284
4,1,1,168,-999
4,0,-999,-999,236
4,0,-999,-999,272
4,1,1,216,-999
4,1,1,72,-999
4,0,-999,-999,-999
5,1,1,100,-999
5,1,0,200,232
5,1,1,148,-999
5,0,-999,-999,204
5,1,1,52,-999
5,1,1,100,-999
5,1,0,200,204
5,1,0,148,152
5,0,-999,-999,156
5,0,-999,-999,152
5,1,1,52,-999
5,0,-999,-999,176
5,0,-999,-999,176
5,0,-999,-999,-999
5,0,-999,-999,140
5,0,-999,-999,136
5,0,-999,-999,160
5,0,-999,-999,-999
5,0,-999,-999,124
5,0,-999,-999,168
5,1,0,100,184
5,0,-999,-999,212
5,0,-999,-999,216
5,0,-999,-999,-999
5,0,-999,-999,164
5,0,-999,-999,172
5,0,-999,-999,176
5,1,1,52,-999
5,0,-999,-999,220
5,1,1,52,-999
5,1,0,200,196
5,0,-999,-999,272
5,0,-999,-999,160
5,0,-999,-999,244
5,1,0,152,156
5,1,0,152,148
5,0,-999,-999,212
5,0,-999,-999,156
5,0,-999,-999,176
5,0,-999,-999,172
5,0,-999,-999,172
5,0,-999,-999,228
5,0,-999,-999,172
5,0,-999,-999,164
5,1,0,148,216
5,0,-999,-999,112
5,0,-999,-999,-999
5,1,1,52,-999
5,1,1,100,-999
5,0,-999,-999,244
5,1,1,48,-999
5,0,-999,-999,500
5,1,1,100,-999
5,0,-999,-999,212
5,0,-999,-999,256
5,0,-999,-999,172
5,0,-999,-999,192
5,0,-999,-999,-999
5,0,-999,-999,188
5,1,0,104,192
5,0,-999,-999,-999
5,0,-999,-999,124
5,0,-999,-999,176
5,0,-999,-999,152
5,1,0,52,136
5,0,-999,-999,-999
5,0,-999,-999,172
5,1,1,52,-999
5,1,0,200,220
5,1,0,152,216
5,0,-999,-999,312
5,1,0,200,264
5,0,-999,-999,184
5,1,0,148,208
5,1,0,200,188
5,1,1,48,-999
5,0,-999,-999,232
5,0,-999,-999,160
5,0,-999,-999,180
5,1,1,48,-999
5,1,1,100,-999
5,0,-999,-999,160
5,1,0,100,156
5,1,0,148,156
5,0,-999,-999,176
5,0,-999,-999,124
5,0,-999,-999,104
5,0,-999,-999,144
5,1,0,100,164
5,1,1,100,-999
5,1,1,48,-999
5,0,-999,-999,168
5,0,-999,-999,160
5,0,-999,-999,216
5,1,0,152,168
5,1,1,48,-999
5,0,-999,-999,316
5,1,0,152,228
5,1,1,48,-999
5,0,-999,-999,220
5,1,1,52,-999
5,0,-999,-999,-999
5,1,0,152,212
5,1,0,200,188
5,0,-999,-999,180
5,1,0,200,196
5,0,-999,-999,-999
5,0,-999,-999,168
5,1,1,100,-999
5,0,-999,-999,-999
5,1,1,152,-999
5,0,-999,-999,260
5,1,1,48,-999
5,0,-999,-999,252
5,1,0,100,164
5,1,1,48,-999
5,0,-999,-999,-999
5,0,-999,-999,180
5,0,-999,-999,172
5,0,-999,-999,232
5,1,0,148,-999
5,0,-999,-999,-999
5,0,-999,-999,172
5,0,-999,-999,204
5,0,-999,-999,-999
5,0,-999,-999,172
5,0,-999,-999,-999
5,0,-999,-999,212
5,0,-999,-999,-999
5,1,1,100,-999
5,0,-999,-999,192
5,0,-999,-999,-999
5,0,-999,-999,136
5,0,-999,-999,304
5,0,-999,-999,-999
5,0,-999,-999,132
5,0,-999,-999,-999
5,0,-999,-999,-999
5,0,-999,-999,-999
5,0,-999,-999,148
5,0,-999,-999,364
5,1,1,52,-999
5,1,0,100,172
5,0,-999,-999,216
5,1,0,152,188
5,0,-999,-999,208
5,1,0,148,216
5,1,0,100,172
5,0,-999,-999,184
5,0,-999,-999,196
5,0,-999,-999,236
5,0,-999,-999,180
5,0,-999,-999,-999
5,1,1,52,-999
5,0,-999,-999,240
5,1,1,148,-999
5,0,-999,-999,-999
5,1,1,200,-999
5,0,-999,-999,348
5,1,1,52,-999
5,0,-999,-999,156
5,0,-999,-999,148
5,0,-999,-999,296
5,0,-999,-999,156
5,0,-999,-999,204
5,1,0,148,180
5,0,-999,-999,196
5,0,-999,-999,204
5,0,-999,-999,224
5,0,-999,-999,-999
5,1,1,52,-999
5,0,-999,-999,240
5,1,1,48,-999
5,1,0,200,236
5,0,-999,-999,240
5,0,-999,-999,-999
5,0,-999,-999,232
5,1,0,152,-999
5,1,1,100,-999
5,0,-999,-999,228
5,0,-999,-999,-999
5,0,-999,-999,188
5,0,-999,-999,-999
5,0,-999,-999,128
5,0,-999,-999,228
5,0,-999,-999,224
5,1,0,200,224
5,0,-999,-999,124
5,0,-999,-999,-999
5,0,-999,-999,-999
5,0,-999,-999,164
5,0,-999,-999,192
5,0,-999,-999,244
5,1,1,52,-999
5,1,1,200,-999
5,0,-999,-999,152
5,1,0,52,136
5,0,-999,-999,-999
5,0,-999,-999,268
5,1,0,100,148
5,1,1,100,-999
5,1,1,148,-999
5,0,-999,-999,280
5,0,-999,-999,-999
5,1,0,148,160
5,1,1,52,-999
5,1,1,148,-999
5,0,-999,-999,160
5,0,-999,-999,-999
5,0,-999,-999,-999
5,0,-999,-999,-999
5,0,-999,-999,-999
5,1,1,52,-999
5,1,0,100,172
5,1,1,100,-999
5,0,-999,-999,136
5,0,-999,-999,136
5,1,1,200,-999
5,1,0,100,152
5,1,1,48,-999
5,1,1,152,-999
5,1,1,100,-999
5,1,1,52,-999
5,0,-999,-999,-999
5,0,-999,-999,200
5,0,-999,-999,476
5,1,1,200,-999
5,0,-999,-999,236
5,1,1,152,-999
5,1,0,148,220
5,0,-999,-999,-999
5,1,0,52,152
5,1,1,200,-999
5,0,-999,-999,284
5,1,1,52,-999
5,1,1,100,-999
5,0,-999,-999,412
5,0,-999,-999,-999
5,1,0,204,188
5,0,-999,-999,276
5,0,-999,-999,148
5,0,-999,-999,-999
5,0,-999,-999,252
5,1,1,100,-999
5,0,-999,-999,236
5,0,-999,-999,-999
5,1,0,100,156
5,0,-999,-999,124
5,0,-999,-999,-999
5,1,0,200,224
5,0,-999,-999,224
5,0,-999,-999,184
5,0,-999,-999,-999
5,0,-999,-999,152
5,0,-999,-999,160
5,0,-999,-999,-999
5,0,-999,-999,-999
5,0,-999,-999,320
5,0,-999,-999,-999
5,0,-999,-999,220
5,0,-999,-999,144
5,1,1,52,-999
5,0,-999,-999,384
5,0,-999,-999,220
5,0,-999,-999,392
5,0,-999,-999,564
5,0,-999,-999,-999
5,0,-999,-999,188
5,0,-999,-999,216
5,0,-999,-999,284
5,1,0,52,-999
5,0,-999,-999,144
5,0,-999,-999,-999
5,0,-999,-999,-999
5,0,-999,-999,-999
5,1,0,100,172
5,0,-999,-999,152
5,1,0,200,-999
5,0,-999,-999,-999
5,1,0,100,148
5,0,-999,-999,260
5,0,-999,-999,240
5,0,-999,-999,232
5,0,-999,-999,248
5,0,-999,-999,216
5,1,0,200,316
5,0,-999,-999,104
5,0,-999,-999,-999
5,0,-999,-999,144
5,0,-999,-999,396
5,0,-999,-999,-999
5,0,-999,-999,136
5,0,-999,-999,264
5,1,1,52,-999
5,0,-999,-999,-999
5,0,-999,-999,-999
5,1,1,200,-999
5,0,-999,-999,224
5,0,-999,-999,-999
5,0,-999,-999,-999
5,0,-999,-999,192
5,0,-999,-999,-999
5,0,-999,-999,176
5,1,1,52,-999
5,0,-999,-999,-999
5,0,-999,-999,-999
5,0,-999,-999,-999
5,1,1,100,-999
5,0,-999,-999,-999
5,0,-999,-999,416
5,0,-999,-999,368
5,0,-999,-999,-999
5,1,1,52,-999
5,0,-999,-999,-999
5,0,-999,-999,136
5,0,-999,-999,-999
5,0,-999,-999,504
5,0,-999,-999,-999
5,0,-999,-999,216
5,0,-999,-999,-999
5,0,-999,-999,148
5,0,-999,-999,-999
5,0,-999,-999,-999
5,0,-999,-999,-999
5,0,-999,-999,144
5,0,-999,-999,300
5,0,-999,-999,-999
5,0,-999,-999,176
5,0,-999,-999,460
5,0,-999,-999,-999
5,0,-999,-999,-999
5,0,-999,-999,192
5,0,-999,-999,-999
5,0,-999,-999,304
5,0,-999,-999,-999
5,0,-999,-999,-999
5,0,-999,-999,228
5,0,-999,-999,-999
5,1,0,152,244
5,1,0,152,168
5,0,-999,-999,144
5,1,0,52,-999
5,1,0,200,200
5,1,0,100,160
5,0,-999,-999,180
5,0,-999,-999,-999
5,0,-999,-999,-999
5,1,0,48,140
5,1,1,100,-999
5,0,-999,-999,-999
5,0,-999,-999,148
5,1,0,152,132
5,0,-999,-999,-999
5,0,-999,-999,172
5,0,-999,-999,276
5,1,1,152,-999
5,1,1,200,-999
5,0,-999,-999,240
5,0,-999,-999,180
5,1,1,52,-999
5,1,1,200,-999
5,0,-999,-999,304
5,1,1,52,-999
5,0,-999,-999,348
5,1,0,100,164
5,1,1,100,-999
5,1,0,152,156
5,0,-999,-999,196
5,0,-999,-999,220
5,1,0,152,180
5,0,-999,-999,-999
5,0,-999,-999,184
5,0,-999,-999,-999
5,0,-999,-999,220
5,0,-999,-999,-999
5,1,0,100,160
5,0,-999,-999,-999
5,0,-999,-999,148
5,0,-999,-999,-999
5,1,0,152,236
5,0,-999,-999,400
5,1,1,100,-999
5,0,-999,-999,-999
5,0,-999,-999,-999
5,0,-999,-999,-999
5,0,-999,-999,-999
5,0,-999,-999,120
5,0,-999,-999,-999
5,0,-999,-999,-999
5,0,-999,-999,-999
6,0,-999,-999,120
6,1,1,72,-999
6,0,-999,-999,176
6,1,1,68,-999
6,0,-999,-999,204
6,0,-999,-999,252
6,0,-999,-999,272
6,0,-999,-999,240
6,1,0,168,196
6,1,0,216,272
6,0,-999,-999,212
6,0,-999,-999,236
6,1,0,216,216
6,0,-999,-999,276
6,1,0,168,224
6,0,-999,-999,-999
6,1,1,120,-999
6,0,-999,-999,256
6,0,-999,-999,284
6,0,-999,-999,248
6,1,0,216,264
6,0,-999,-999,256
6,1,1,68,-999
6,1,1,68,-999
6,1,0,220,216
6,0,-999,-999,248
6,1,1,120,-999
6,0,-999,-999,284
6,0,-999,-999,312
6,1,0,120,192
6,0,-999,-999,240
6,0,-999,-999,300
6,0,-999,-999,284
6,0,-999,-999,280
6,0,-999,-999,200
6,1,0,168,244
6,1,1,168,-999
6,1,1,120,-999
6,0,-999,-999,252
6,1,0,172,228
6,1,1,68,-999
6,1,0,168,164
6,1,0,216,228
6,1,0,216,252
6,1,1,72,-999
6,1,0,116,216
6,1,0,216,264
6,1,1,216,-999
6,1,1,172,-999
6,0,-999,-999,248
6,0,-999,-999,248
6,1,1,68,-999
6,0,-999,-999,-999
6,0,-999,-999,280
6,1,1,68,-999
6,1,1,116,-999
6,0,-999,-999,272
6,1,0,120,216
6,0,-999,-999,-999
6,0,-999,-999,-999
6,0,-999,-999,232
6,1,0,172,192
6,1,1,116,-999
6,0,-999,-999,268
6,1,0,216,260
6,1,0,168,220
6,0,-999,-999,184
6,0,-999,-999,188
6,0,-999,-999,176
6,0,-999,-999,364
6,1,0,216,252
6,1,1,72,-999
6,1,1,68,-999
6,0,-999,-999,336
6,0,-999,-999,192
6,0,-999,-999,220
6,0,-999,-999,284
6,0,-999,-999,180
6,0,-999,-999,412
6,0,-999,-999,248
6,0,-999,-999,256
6,1,0,168,228
6,0,-999,-999,180
6,1,0,116,184
6,0,-999,-999,236
6,0,-999,-999,252
6,0,-999,-999,220
6,0,-999,-999,-999
6,1,1,216,-999
6,0,-999,-999,200
6,1,0,168,188
6,1,1,68,-999
6,0,-999,-999,-999
6,1,0,120,144
6,0,-999,-999,180
6,1,1,68,-999
6,0,-999,-999,-999
6,0,-999,-999,188
6,1,1,68,-999
6,1,1,216,-999
6,0,-999,-999,-999
6,0,-999,-999,272
6,1,0,216,236
6,0,-999,-999,-999
6,0,-999,-999,296
6,0,-999,-999,-999
6,0,-999,-999,276
6,1,1,120,-999
6,1,0,116,164
6,0,-999,-999,244
6,0,-999,-999,300
6,1,1,168,-999
6,1,0,116,236
6,0,-999,-999,240
6,0,-999,-999,-999
6,1,0,220,224
6,1,1,116,-999
6,1,0,168,200
6,0,-999,-999,220
6,1,1,168,-999
6,0,-999,-999,268
6,1,1,216,-999
6,1,1,72,-999
6,0,-999,-999,240
6,0,-999,-999,284
6,0,-999,-999,300
6,1,1,84,-999
6,0,-999,-999,196
6,0,-999,-999,-999
6,0,-999,-999,304
6,1,1,68,-999
6,0,-999,-999,228
6,1,1,120,-999
6,0,-999,-999,256
6,1,0,168,272
6,0,-999,-999,348
6,0,-999,-999,300
6,1,1,68,-999
6,1,0,216,232
6,1,1,116,-999
6,0,-999,-999,228
6,0,-999,-999,-999
6,1,1,216,-999
6,1,1,68,-999
6,0,-999,-999,244
6,1,1,68,-999
6,0,-999,-999,176
6,0,-999,-999,272
6,0,-999,-999,432
6,1,0,116,180
6,1,1,116,-999
6,1,0,216,208
6,0,-999,-999,224
6,1,0,168,236
6,0,-999,-999,260
6,0,-999,-999,212
6,0,-999,-999,240
6,0,-999,-999,196
6,0,-999,-999,188
6,0,-999,-999,236
6,0,-999,-999,328
6,1,1,168,-999
6,1,1,68,-999
6,1,1,68,-999
6,1,1,116,-999
6,1,1,120,-999
6,0,-999,-999,-999
6,1,0,216,224
6,1,0,168,204
6,1,1,168,-999
6,1,0,216,276
6,0,-999,-999,300
6,1,1,68,-999
6,0,-999,-999,228
6,1,1,168,-999
6,0,-999,-999,268
6,0,-999,-999,384
6,1,1,72,-999
6,1,1,168,-999
6,0,-999,-999,264
6,0,-999,-999,188
6,1,1,116,-999
6,0,-999,-999,284
6,0,-999,-999,-999
6,0,-999,-999,284
6,0,-999,-999,-999
6,0,-999,-999,288
6,0,-999,-999,312
6,1,0,116,192
6,0,-999,-999,244
6,1,0,216,260
6,0,-999,-999,260
6,0,-999,-999,208
6,1,0,216,268
6,0,-999,-999,228
6,0,-999,-999,348
6,0,-999,-999,348
6,1,1,116,-999
6,0,-999,-999,388
6,1,1,68,-999
6,0,-999,-999,340
6,0,-999,-999,176
6,1,0,68,180
6,1,1,120,-999
6,1,0,168,216
6,1,1,168,-999
6,0,-999,-999,116
6,0,-999,-999,356
6,0,-999,-999,400
6,0,-999,-999,200
6,0,-999,-999,-999
6,0,-999,-999,192
6,0,-999,-999,360
6,0,-999,-999,180
6,0,-999,-999,180
6,1,0,172,240
6,0,-999,-999,180
6,0,-999,-999,172
6,0,-999,-999,300
6,1,0,168,248
6,1,0,216,268
6,0,-999,-999,312
6,0,-999,-999,188
6,1,1,68,-999
6,0,-999,-999,192
6,1,1,68,-999
6,0,-999,-999,244
6,1,1,116,-999
6,1,1,116,-999
6,0,-999,-999,424
6,1,1,116,-999
6,0,-999,-999,240
6,0,-999,-999,-999
6,1,1,120,-999
6,1,0,168,240
6,0,-999,-999,260
6,1,1,216,-999
6,0,-999,-999,236
6,0,-999,-999,228
6,1,0,216,236
6,0,-999,-999,260
6,0,-999,-999,240
6,1,1,72,-999
6,1,0,168,208
6,0,-999,-999,272
6,0,-999,-999,256
6,0,-999,-999,188
6,1,1,68,-999
6,0,-999,-999,240
6,0,-999,-999,264
6,0,-999,-999,188
6,0,-999,-999,-999
6,0,-999,-999,268
6,1,1,68,-999
6,1,1,116,-999
6,1,0,172,200
6,0,-999,-999,196
6,1,1,68,-999
6,1,1,116,-999
6,0,-999,-999,188
6,0,-999,-999,348
6,0,-999,-999,256
6,0,-999,-999,200
6,0,-999,-999,-999
6,1,0,216,220
6,0,-999,-999,304
6,0,-999,-999,184
6,0,-999,-999,184
6,0,-999,-999,276
6,0,-999,-999,-999
6,1,0,216,292
6,0,-999,-999,124
6,0,-999,-999,224
6,1,0,168,192
6,0,-999,-999,292
6,0,-999,-999,284
6,0,-999,-999,240
6,0,-999,-999,392
6,0,-999,-999,-999
6,0,-999,-999,252
6,0,-999,-999,-999
6,1,1,68,-999
6,1,0,116,172
6,0,-999,-999,-999
6,0,-999,-999,324
6,0,-999,-999,228
6,0,-999,-999,-999
6,0,-999,-999,316
6,0,-999,-999,220
6,0,-999,-999,300
6,1,0,116,200
6,1,1,172,-999
6,1,1,120,-999
6,1,0,116,180
6,0,-999,-999,272
6,1,1,68,-999
6,0,-999,-999,200
6,1,0,216,228
6,0,-999,-999,192
6,0,-999,-999,252
6,0,-999,-999,228
6,0,-999,-999,244
6,0,-999,-999,212
6,1,0,216,288
6,1,1,68,-999
6,0,-999,-999,320
6,1,0,168,176
6,1,1,168,-999
6,0,-999,-999,116
6,1,1,168,-999
6,0,-999,-999,212
6,0,-999,-999,248
6,1,1,68,-999
6,1,1,216,-999
6,1,0,216,236
6,0,-999,-999,292
6,0,-999,-999,-999
6,0,-999,-999,228
6,0,-999,-999,216
6,0,-999,-999,228
6,0,-999,-999,276
6,0,-999,-999,184
6,1,1,116,-999
6,0,-999,-999,512
6,0,-999,-999,212
6,1,1,116,-999
6,0,-999,-999,-999
6,0,-999,-999,164
6,1,0,168,184
6,0,-999,-999,256
6,0,-999,-999,-999
6,0,-999,-999,-999
6,1,1,120,-999
6,1,1,68,-999
6,0,-999,-999,220
6,1,1,220,-999
6,1,1,68,-999
6,0,-999,-999,268
6,0,-999,-999,240
6,0,-999,-999,224
6,1,1,68,-999
6,1,0,216,232
6,0,-999,-999,-999
6,1,0,168,240
6,0,-999,-999,-999
6,1,0,216,248
6,1,1,68,-999
6,0,-999,-999,360
6,0,-999,-999,196
6,0,-999,-999,292
6,0,-999,-999,204
6,1,0,116,192
6,0,-999,-999,312
6,0,-999,-999,200
6,1,1,116,-999
6,0,-999,-999,240
6,1,1,168,-999
6,0,-999,-999,308
6,1,0,216,276
6,1,0,216,236
6,0,-999,-999,296
6,0,-999,-999,220
6,0,-999,-999,204
6,0,-999,-999,260
6,0,-999,-999,264
6,1,1,168,-999
6,1,1,68,-999
6,0,-999,-999,184
6,0,-999,-999,360
6,0,-999,-999,228
6,1,1,116,-999
6,0,-999,-999,276
6,1,1,68,-999
6,1,1,116,-999
6,1,1,172,-999
6,1,1,68,-999
6,0,-999,-999,452
6,0,-999,-999,296
6,1,1,216,-999
6,0,-999,-999,336
6,0,-999,-999,252
6,0,-999,-999,-999
6,1,1,68,-999
6,0,-999,-999,256
6,0,-999,-999,440
6,1,0,168,220
6,0,-999,-999,280
6,0,-999,-999,176
6,1,1,116,-999
6,0,-999,-999,256
6,1,1,116,-999
6,0,-999,-999,196
6,0,-999,-999,300
6,0,-999,-999,-999
6,0,-999,-999,256
6,1,1,116,-999
6,1,1,168,-999
6,1,1,68,-999
6,0,-999,-999,356
6,1,0,216,280
6,0,-999,-999,392
6,0,-999,-999,264
6,0,-999,-999,-999
6,1,0,216,228
6,0,-999,-999,-999
6,1,1,116,-999
6,1,1,72,-999
6,0,-999,-999,272
6,1,1,168,-999
6,1,0,120,200
6,1,1,68,-999
6,0,-999,-999,332
6,0,-999,-999,-999
6,0,-999,-999,188
6,1,1,68,-999
6,0,-999,-999,188
6,1,1,68,-999
6,0,-999,-999,236
6,0,-999,-999,188
6,0,-999,-999,244
6,0,-999,-999,236
6,1,0,172,164
6,1,0,216,248
6,0,-999,-999,264
6,0,-999,-999,236
6,1,0,216,228
6,0,-999,-999,160
6,0,-999,-999,-999
6,1,1,116,-999
6,1,1,116,-999
6,0,-999,-999,332
6,0,-999,-999,272
6,0,-999,-999,-999
6,0,-999,-999,-999
6,0,-999,-999,216
6,1,1,116,-999
6,1,1,72,-999
6,0,-999,-999,-999
6,1,1,68,-999
6,1,1,168,-999
6,1,0,172,-999
6,0,-999,-999,244
6,1,0,216,316
6,0,-999,-999,232
6,0,-999,-999,276
6,0,-999,-999,256
6,0,-999,-999,288
6,0,-999,-999,288
6,1,0,216,232
6,1,1,168,-999
6,1,1,116,-999
6,0,-999,-999,204
6,1,0,168,212
6,1,1,72,-999
6,0,-999,-999,180
6,1,1,220,-999
6,1,1,68,-999
6,1,1,116,-999
6,1,1,120,-999
6,1,0,216,252
6,1,0,216,264
6,1,0,168,264
6,0,-999,-999,308
6,0,-999,-999,276
6,1,1,68,-999
6,1,1,68,-999
6,1,0,168,240
6,0,-999,-999,296
6,1,1,120,-999
6,0,-999,-999,268
6,0,-999,-999,308
6,0,-999,-999,252
6,0,-999,-999,244
6,0,-999,-999,340
6,1,0,168,248
6,1,1,116,-999
6,0,-999,-999,332
6,1,1,216,-999
6,1,1,168,-999
6,0,-999,-999,228
6,0,-999,-999,244
6,0,-999,-999,352
6,0,-999,-999,260
6,1,1,216,-999
6,0,-999,-999,-999
6,0,-999,-999,400
6,0,-999,-999,332
6,0,-999,-999,260
6,1,1,68,-999
6,0,-999,-999,220
6,0,-999,-999,376
6,0,-999,-999,280
6,0,-999,-999,192
6,0,-999,-999,276
6,1,1,116,-999
6,0,-999,-999,292
6,0,-999,-999,360
6,0,-999,-999,-999
6,0,-999,-999,236
6,0,-999,-999,188
6,1,1,120,-999
6,1,0,220,256
6,0,-999,-999,276
6,1,1,168,-999
6,0,-999,-999,216
6,0,-999,-999,-999
6,1,1,68,-999
6,1,1,68,-999
6,1,1,120,-999
6,1,0,168,224
6,0,-999,-999,-999
6,0,-999,-999,280
6,0,-999,-999,296
6,0,-999,-999,276
6,1,1,72,-999
6,1,1,116,-999
6,0,-999,-999,304
6,1,1,116,-999
6,1,1,168,-999
6,0,-999,-999,340
6,0,-999,-999,244
6,1,0,168,180
6,0,-999,-999,312
6,1,1,68,-999
6,0,-999,-999,248
6,0,-999,-999,-999
6,0,-999,-999,280
6,0,-999,-999,216
6,1,0,216,248
6,1,0,216,292
6,1,1,116,-999
6,0,-999,-999,252
6,1,1,72,-999
6,1,1,68,-999
6,1,1,168,-999
6,1,1,116,-999
6,0,-999,-999,304
6,0,-999,-999,244
6,0,-999,-999,224
6,0,-999,-999,324
6,1,1,168,-999
6,0,-999,-999,300
6,0,-999,-999,252
6,0,-999,-999,328
6,0,-999,-999,224
6,1,0,216,236
6,0,-999,-999,324
6,0,-999,-999,284
6,0,-999,-999,312
6,0,-999,-999,236
6,0,-999,-999,236
6,0,-999,-999,292
6,1,0,216,256
6,0,-999,-999,320
6,0,-999,-999,244
6,0,-999,-999,240
6,0,-999,-999,324
6,0,-999,-999,292
6,0,-999,-999,268
6,1,1,168,-999
6,1,1,68,-999
6,0,-999,-999,216
6,1,1,168,-999
6,0,-999,-999,304
6,0,-999,-999,268
6,0,-999,-999,256
6,0,-999,-999,-999
6,0,-999,-999,308
6,0,-999,-999,240
6,0,-999,-999,320
6,0,-999,-999,232
6,0,-999,-999,272
6,0,-999,-999,268
6,0,-999,-999,240
6,0,-999,-999,260
6,0,-999,-999,256
6,0,-999,-999,260
6,1,0,216,272
6,1,1,68,-999
6,1,1,116,-999
6,0,-999,-999,240
6,1,1,116,-999
6,1,0,216,232
6,1,0,216,232
6,1,1,116,-999
6,0,-999,-999,332
6,0,-999,-999,208
6,0,-999,-999,280
6,0,-999,-999,392
6,0,-999,-999,260
6,0,-999,-999,264
6,0,-999,-999,404
6,0,-999,-999,524
6,0,-999,-999,256
6,1,1,68,-999
6,1,0,168,196
6,0,-999,-999,232
6,0,-999,-999,248
6,1,1,116,-999
6,0,-999,-999,204
6,1,1,168,-999
6,0,-999,-999,220
6,0,-999,-999,288
6,0,-999,-999,188
6,0,-999,-999,-999
6,1,1,68,-999
6,0,-999,-999,276
6,0,-999,-999,188
6,0,-999,-999,252
6,0,-999,-999,228
6,1,0,216,204
6,0,-999,-999,252
6,0,-999,-999,164
6,0,-999,-999,480
6,0,-999,-999,-999
6,0,-999,-999,184
6,0,-999,-999,192
6,0,-999,-999,280
6,0,-999,-999,232
6,0,-999,-999,-999
6,0,-999,-999,192
6,0,-999,-999,244
6,1,1,168,-999
6,1,1,168,-999
6,1,1,68,-999
6,0,-999,-999,-999
6,0,-999,-999,260
6,0,-999,-999,212
6,0,-999,-999,276
6,0,-999,-999,264
6,0,-999,-999,220
6,0,-999,-999,-999
6,0,-999,-999,252
6,0,-999,-999,240
6,0,-999,-999,232
6,1,1,68,-999
6,0,-999,-999,176
6,0,-999,-999,332
6,0,-999,-999,360
6,0,-999,-999,-999
6,0,-999,-999,232
6,1,1,72,-999
6,0,-999,-999,412
